Testwerte zur Berechnung von Neigungswinkeln aus Wellenlängenpaaren
*******************************************************************

Ordnung m               : 1
Gitterkonstante [µm]    : 0.769231
Minimum Wellenlänge [nm]: 430.0000
Messbereich [grad]      : 5
Einfallswinkel [grad]   : -47.1089

 Sensorneigung  |   Transformationsparameter  |Wellenlänge am |Wellenlänge am
  bx   |   by   |  Theta  |    Phi        t   |diagonalen Stab|vertikalen Stab
[grad] | [grad] |  [grad] |   [grad]     []   |     [nm]      |    [nm]
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
-2.000 |  3.500 |   4.029 |   29.724 |  0.700 |    543.39643  |    657.07911  
-2.000 |  4.000 |   4.469 |   26.537 |  0.800 |    536.66428  |    657.07911  
-2.000 |  4.500 |   4.921 |   23.927 |  0.899 |    529.93011  |    657.07911  
-2.000 |  5.000 |   5.381 |   21.759 |  0.999 |    523.19444  |    657.07911  
-1.500 | -5.000 |   5.218 |  163.337 | -1.000 |    650.45797  |    650.48060  
-1.500 | -4.500 |   4.741 |  161.596 | -0.900 |    643.81813  |    650.48060  
-1.500 | -4.000 |   4.270 |  159.470 | -0.800 |    637.16926  |    650.48060  
-1.500 | -3.500 |   3.806 |  156.822 | -0.700 |    630.51184  |    650.48060  
-1.500 | -3.000 |   3.353 |  153.451 | -0.600 |    623.84636  |    650.48060  
-1.500 | -2.500 |   2.914 |  149.047 | -0.500 |    617.17330  |    650.48060  
-1.500 | -2.000 |   2.499 |  143.135 | -0.400 |    610.49315  |    650.48060  
-1.500 | -1.500 |   2.121 |  135.000 | -0.300 |    603.80642  |    650.48060  
-1.500 | -1.000 |   1.803 |  123.687 | -0.200 |    597.11359  |    650.48060  
-1.500 | -0.500 |   1.581 |  108.431 | -0.100 |    590.41516  |    650.48060  
-1.500 |  0.000 |   1.500 |   90.000 |  0.000 |    583.71164  |    650.48060  
-1.500 |  0.500 |   1.581 |   71.569 |  0.100 |    577.00352  |    650.48060  
-1.500 |  1.000 |   1.803 |   56.313 |  0.200 |    570.29131  |    650.48060  
-1.500 |  1.500 |   2.121 |   45.000 |  0.300 |    563.57552  |    650.48060  
-1.500 |  2.000 |   2.499 |   36.865 |  0.400 |    556.85666  |    650.48060  
-1.500 |  2.500 |   2.914 |   30.953 |  0.500 |    550.13525  |    650.48060  
-1.500 |  3.000 |   3.353 |   26.549 |  0.600 |    543.41179  |    650.48060  
-1.500 |  3.500 |   3.806 |   23.178 |  0.700 |    536.68681  |    650.48060  
